,Point_ID,Region,Province Code,Crop Type,Month Start Date,Month End Date,ACI Crop ID,Longitude,Latitude,File Name,Available
9571,1915,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.23786921,46.40555214,POINT_1915_201907_PE_SOYBEAN,TRUE
9572,1915,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.23786921,46.40555214,POINT_1915_201908_PE_SOYBEAN,TRUE
9573,1915,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.23786921,46.40555214,POINT_1915_201909_PE_SOYBEAN,TRUE
9574,1915,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.23786921,46.40555214,POINT_1915_201910_PE_SOYBEAN,TRUE
9575,1916,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.24748371,46.41049259,POINT_1916_201906_PE_SOYBEAN,TRUE
9576,1916,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.24748371,46.41049259,POINT_1916_201907_PE_SOYBEAN,TRUE
9577,1916,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.24748371,46.41049259,POINT_1916_201908_PE_SOYBEAN,TRUE
9578,1916,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.24748371,46.41049259,POINT_1916_201909_PE_SOYBEAN,TRUE
9579,1916,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.24748371,46.41049259,POINT_1916_201910_PE_SOYBEAN,TRUE
9580,1917,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.36521692,46.41269487,POINT_1917_201906_PE_SOYBEAN,TRUE
9581,1917,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.36521692,46.41269487,POINT_1917_201907_PE_SOYBEAN,TRUE
9582,1917,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.36521692,46.41269487,POINT_1917_201908_PE_SOYBEAN,TRUE
9583,1917,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.36521692,46.41269487,POINT_1917_201909_PE_SOYBEAN,TRUE
9584,1917,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.36521692,46.41269487,POINT_1917_201910_PE_SOYBEAN,TRUE
9585,1918,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.35577554,46.41328664,POINT_1918_201906_PE_SOYBEAN,TRUE
9586,1918,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.35577554,46.41328664,POINT_1918_201907_PE_SOYBEAN,TRUE
9587,1918,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.35577554,46.41328664,POINT_1918_201908_PE_SOYBEAN,TRUE
9588,1918,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.35577554,46.41328664,POINT_1918_201909_PE_SOYBEAN,TRUE
9589,1918,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.35577554,46.41328664,POINT_1918_201910_PE_SOYBEAN,TRUE
9590,1919,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.35362977,46.40588912,POINT_1919_201906_PE_SOYBEAN,TRUE
9591,1919,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.35362977,46.40588912,POINT_1919_201907_PE_SOYBEAN,TRUE
9592,1919,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.35362977,46.40588912,POINT_1919_201908_PE_SOYBEAN,TRUE
9593,1919,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.35362977,46.40588912,POINT_1919_201909_PE_SOYBEAN,TRUE
9594,1919,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.35362977,46.40588912,POINT_1919_201910_PE_SOYBEAN,TRUE
9595,1920,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.60001225,46.40352171,POINT_1920_201906_PE_SOYBEAN,TRUE
9596,1920,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.60001225,46.40352171,POINT_1920_201907_PE_SOYBEAN,TRUE
9597,1920,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.60001225,46.40352171,POINT_1920_201908_PE_SOYBEAN,TRUE
9598,1920,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.60001225,46.40352171,POINT_1920_201909_PE_SOYBEAN,TRUE
9599,1920,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.60001225,46.40352171,POINT_1920_201910_PE_SOYBEAN,TRUE
9600,1921,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-62.64447255,46.39511655,POINT_1921_201906_PE_SOYBEAN,TRUE
9601,1921,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-62.64447255,46.39511655,POINT_1921_201907_PE_SOYBEAN,TRUE
9602,1921,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-62.64447255,46.39511655,POINT_1921_201908_PE_SOYBEAN,TRUE
9603,1921,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-62.64447255,46.39511655,POINT_1921_201909_PE_SOYBEAN,TRUE
9604,1921,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-62.64447255,46.39511655,POINT_1921_201910_PE_SOYBEAN,TRUE
9605,1922,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-63.73339973,46.4222819,POINT_1922_201906_PE_SOYBEAN,TRUE
9606,1922,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-63.73339973,46.4222819,POINT_1922_201907_PE_SOYBEAN,TRUE
9607,1922,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-63.73339973,46.4222819,POINT_1922_201908_PE_SOYBEAN,TRUE
9608,1922,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-63.73339973,46.4222819,POINT_1922_201909_PE_SOYBEAN,TRUE
9609,1922,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-63.73339973,46.4222819,POINT_1922_201910_PE_SOYBEAN,TRUE
9610,1923,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-63.8077291,46.43884596,POINT_1923_201906_PE_SOYBEAN,TRUE
9611,1923,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-63.8077291,46.43884596,POINT_1923_201907_PE_SOYBEAN,TRUE
9612,1923,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-63.8077291,46.43884596,POINT_1923_201908_PE_SOYBEAN,TRUE
9613,1923,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-63.8077291,46.43884596,POINT_1923_201909_PE_SOYBEAN,TRUE
9614,1923,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-63.8077291,46.43884596,POINT_1923_201910_PE_SOYBEAN,TRUE
9615,1924,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-63.62165556,46.42791995,POINT_1924_201906_PE_SOYBEAN,TRUE
9616,1924,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-63.62165556,46.42791995,POINT_1924_201907_PE_SOYBEAN,TRUE
9617,1924,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-63.62165556,46.42791995,POINT_1924_201908_PE_SOYBEAN,TRUE
9618,1924,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-63.62165556,46.42791995,POINT_1924_201909_PE_SOYBEAN,TRUE
9619,1924,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-63.62165556,46.42791995,POINT_1924_201910_PE_SOYBEAN,TRUE
9620,1925,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.28693625,46.71880937,POINT_1925_201906_PE_SOYBEAN,TRUE
9621,1925,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.28693625,46.71880937,POINT_1925_201907_PE_SOYBEAN,TRUE
9622,1925,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.28693625,46.71880937,POINT_1925_201908_PE_SOYBEAN,TRUE
9623,1925,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.28693625,46.71880937,POINT_1925_201909_PE_SOYBEAN,TRUE
9624,1925,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.28693625,46.71880937,POINT_1925_201910_PE_SOYBEAN,TRUE
9625,1926,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.36143729,46.7159848,POINT_1926_201906_PE_SOYBEAN,FALSE
9626,1926,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.36143729,46.7159848,POINT_1926_201907_PE_SOYBEAN,TRUE
9627,1926,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.36143729,46.7159848,POINT_1926_201908_PE_SOYBEAN,TRUE
9628,1926,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.36143729,46.7159848,POINT_1926_201909_PE_SOYBEAN,TRUE
9629,1926,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.36143729,46.7159848,POINT_1926_201910_PE_SOYBEAN,TRUE
9630,1927,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.29242941,46.66535279,POINT_1927_201906_PE_SOYBEAN,TRUE
9631,1927,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.29242941,46.66535279,POINT_1927_201907_PE_SOYBEAN,TRUE
9632,1927,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.29242941,46.66535279,POINT_1927_201908_PE_SOYBEAN,TRUE
9633,1927,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.29242941,46.66535279,POINT_1927_201909_PE_SOYBEAN,TRUE
9634,1927,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.29242941,46.66535279,POINT_1927_201910_PE_SOYBEAN,TRUE
9635,1928,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.1490313,46.83224632,POINT_1928_201906_PE_SOYBEAN,TRUE
9636,1928,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.1490313,46.83224632,POINT_1928_201907_PE_SOYBEAN,TRUE
9637,1928,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.1490313,46.83224632,POINT_1928_201908_PE_SOYBEAN,TRUE
9638,1928,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.1490313,46.83224632,POINT_1928_201909_PE_SOYBEAN,TRUE
9639,1928,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.1490313,46.83224632,POINT_1928_201910_PE_SOYBEAN,TRUE
9640,1929,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.17186226,46.82919279,POINT_1929_201906_PE_SOYBEAN,TRUE
9641,1929,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.17186226,46.82919279,POINT_1929_201907_PE_SOYBEAN,TRUE
9642,1929,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.17186226,46.82919279,POINT_1929_201908_PE_SOYBEAN,TRUE
9643,1929,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.17186226,46.82919279,POINT_1929_201909_PE_SOYBEAN,TRUE
9644,1929,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.17186226,46.82919279,POINT_1929_201910_PE_SOYBEAN,TRUE
9645,1930,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.11513548,46.81527479,POINT_1930_201906_PE_SOYBEAN,TRUE
9646,1930,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.11513548,46.81527479,POINT_1930_201907_PE_SOYBEAN,TRUE
9647,1930,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.11513548,46.81527479,POINT_1930_201908_PE_SOYBEAN,TRUE
9648,1930,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.11513548,46.81527479,POINT_1930_201909_PE_SOYBEAN,TRUE
9649,1930,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.11513548,46.81527479,POINT_1930_201910_PE_SOYBEAN,TRUE
9650,1931,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.1772769,46.79917805,POINT_1931_201906_PE_SOYBEAN,TRUE
9651,1931,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.1772769,46.79917805,POINT_1931_201907_PE_SOYBEAN,TRUE
9652,1931,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.1772769,46.79917805,POINT_1931_201908_PE_SOYBEAN,TRUE
9653,1931,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.1772769,46.79917805,POINT_1931_201909_PE_SOYBEAN,TRUE
9654,1931,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.1772769,46.79917805,POINT_1931_201910_PE_SOYBEAN,TRUE
9655,1932,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.09350615,46.80129322,POINT_1932_201906_PE_SOYBEAN,TRUE
9656,1932,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.09350615,46.80129322,POINT_1932_201907_PE_SOYBEAN,TRUE
9657,1932,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.09350615,46.80129322,POINT_1932_201908_PE_SOYBEAN,TRUE
9658,1932,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.09350615,46.80129322,POINT_1932_201909_PE_SOYBEAN,TRUE
9659,1932,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.09350615,46.80129322,POINT_1932_201910_PE_SOYBEAN,TRUE
9660,1933,Prince Edward Island,PE,soybean,2019-06-01,2019-06-30,158,-64.05564048,46.82477245,POINT_1933_201906_PE_SOYBEAN,TRUE
9661,1933,Prince Edward Island,PE,soybean,2019-07-01,2019-07-31,158,-64.05564048,46.82477245,POINT_1933_201907_PE_SOYBEAN,TRUE
9662,1933,Prince Edward Island,PE,soybean,2019-08-01,2019-08-31,158,-64.05564048,46.82477245,POINT_1933_201908_PE_SOYBEAN,TRUE
9663,1933,Prince Edward Island,PE,soybean,2019-09-01,2019-09-30,158,-64.05564048,46.82477245,POINT_1933_201909_PE_SOYBEAN,TRUE
9664,1933,Prince Edward Island,PE,soybean,2019-10-01,2019-10-31,158,-64.05564048,46.82477245,POINT_1933_201910_PE_SOYBEAN,TRUE
9665,1934,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.23771796,45.18985856,POINT_1934_201906_QC_SOYBEAN,TRUE
9666,1934,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.23771796,45.18985856,POINT_1934_201907_QC_SOYBEAN,TRUE
9667,1934,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.23771796,45.18985856,POINT_1934_201908_QC_SOYBEAN,TRUE
9668,1934,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.23771796,45.18985856,POINT_1934_201909_QC_SOYBEAN,TRUE
9669,1934,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.23771796,45.18985856,POINT_1934_201910_QC_SOYBEAN,TRUE
9670,1935,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.29196296,45.18876973,POINT_1935_201906_QC_SOYBEAN,TRUE
9671,1935,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.29196296,45.18876973,POINT_1935_201907_QC_SOYBEAN,TRUE
9672,1935,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.29196296,45.18876973,POINT_1935_201908_QC_SOYBEAN,TRUE
9673,1935,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.29196296,45.18876973,POINT_1935_201909_QC_SOYBEAN,TRUE
9674,1935,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.29196296,45.18876973,POINT_1935_201910_QC_SOYBEAN,TRUE
9675,1936,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.29745612,45.16928824,POINT_1936_201906_QC_SOYBEAN,TRUE
9676,1936,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.29745612,45.16928824,POINT_1936_201907_QC_SOYBEAN,TRUE
9677,1936,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.29745612,45.16928824,POINT_1936_201908_QC_SOYBEAN,TRUE
9678,1936,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.29745612,45.16928824,POINT_1936_201909_QC_SOYBEAN,TRUE
9679,1936,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.29745612,45.16928824,POINT_1936_201910_QC_SOYBEAN,TRUE
9680,1937,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.27943168,45.1634788,POINT_1937_201906_QC_SOYBEAN,TRUE
9681,1937,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.27943168,45.1634788,POINT_1937_201907_QC_SOYBEAN,TRUE
9682,1937,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.27943168,45.1634788,POINT_1937_201908_QC_SOYBEAN,TRUE
9683,1937,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.27943168,45.1634788,POINT_1937_201909_QC_SOYBEAN,TRUE
9684,1937,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.27943168,45.1634788,POINT_1937_201910_QC_SOYBEAN,TRUE
9685,1938,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.20081077,45.17279782,POINT_1938_201906_QC_SOYBEAN,TRUE
9686,1938,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.20081077,45.17279782,POINT_1938_201907_QC_SOYBEAN,TRUE
9687,1938,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.20081077,45.17279782,POINT_1938_201908_QC_SOYBEAN,TRUE
9688,1938,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.20081077,45.17279782,POINT_1938_201909_QC_SOYBEAN,TRUE
9689,1938,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.20081077,45.17279782,POINT_1938_201910_QC_SOYBEAN,TRUE
9690,1939,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.13351951,45.16335776,POINT_1939_201906_QC_SOYBEAN,TRUE
9691,1939,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.13351951,45.16335776,POINT_1939_201907_QC_SOYBEAN,TRUE
9692,1939,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.13351951,45.16335776,POINT_1939_201908_QC_SOYBEAN,TRUE
9693,1939,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.13351951,45.16335776,POINT_1939_201909_QC_SOYBEAN,TRUE
9694,1939,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.13351951,45.16335776,POINT_1939_201910_QC_SOYBEAN,TRUE
9695,1940,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.14347587,45.16299465,POINT_1940_201906_QC_SOYBEAN,TRUE
9696,1940,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.14347587,45.16299465,POINT_1940_201907_QC_SOYBEAN,TRUE
9697,1940,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.14347587,45.16299465,POINT_1940_201908_QC_SOYBEAN,TRUE
9698,1940,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.14347587,45.16299465,POINT_1940_201909_QC_SOYBEAN,TRUE
9699,1940,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.14347587,45.16299465,POINT_1940_201910_QC_SOYBEAN,TRUE
9700,1941,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.28980003,45.20216464,POINT_1941_201906_QC_SOYBEAN,TRUE
9701,1941,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.28980003,45.20216464,POINT_1941_201907_QC_SOYBEAN,TRUE
9702,1941,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.28980003,45.20216464,POINT_1941_201908_QC_SOYBEAN,TRUE
9703,1941,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.28980003,45.20216464,POINT_1941_201909_QC_SOYBEAN,TRUE
9704,1941,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.28980003,45.20216464,POINT_1941_201910_QC_SOYBEAN,TRUE
9705,1942,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.37254081,45.19502791,POINT_1942_201906_QC_SOYBEAN,TRUE
9706,1942,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.37254081,45.19502791,POINT_1942_201907_QC_SOYBEAN,TRUE
9707,1942,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.37254081,45.19502791,POINT_1942_201908_QC_SOYBEAN,TRUE
9708,1942,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.37254081,45.19502791,POINT_1942_201909_QC_SOYBEAN,TRUE
9709,1942,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.37254081,45.19502791,POINT_1942_201910_QC_SOYBEAN,TRUE
9710,1943,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.19686715,45.26302147,POINT_1943_201906_QC_SOYBEAN,TRUE
9711,1943,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.19686715,45.26302147,POINT_1943_201907_QC_SOYBEAN,TRUE
9712,1943,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.19686715,45.26302147,POINT_1943_201908_QC_SOYBEAN,TRUE
9713,1943,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.19686715,45.26302147,POINT_1943_201909_QC_SOYBEAN,TRUE
9714,1943,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.19686715,45.26302147,POINT_1943_201910_QC_SOYBEAN,TRUE
9715,1944,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.38809792,45.23933495,POINT_1944_201906_QC_SOYBEAN,TRUE
9716,1944,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.38809792,45.23933495,POINT_1944_201907_QC_SOYBEAN,TRUE
9717,1944,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.38809792,45.23933495,POINT_1944_201908_QC_SOYBEAN,TRUE
9718,1944,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.38809792,45.23933495,POINT_1944_201909_QC_SOYBEAN,TRUE
9719,1944,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.38809792,45.23933495,POINT_1944_201910_QC_SOYBEAN,TRUE
9720,1945,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.1279451,45.253113,POINT_1945_201906_QC_SOYBEAN,TRUE
9721,1945,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.1279451,45.253113,POINT_1945_201907_QC_SOYBEAN,TRUE
9722,1945,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.1279451,45.253113,POINT_1945_201908_QC_SOYBEAN,TRUE
9723,1945,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.1279451,45.253113,POINT_1945_201909_QC_SOYBEAN,TRUE
9724,1945,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.1279451,45.253113,POINT_1945_201910_QC_SOYBEAN,TRUE
9725,1946,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.14116303,45.27365303,POINT_1946_201906_QC_SOYBEAN,TRUE
9726,1946,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.14116303,45.27365303,POINT_1946_201907_QC_SOYBEAN,TRUE
9727,1946,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.14116303,45.27365303,POINT_1946_201908_QC_SOYBEAN,TRUE
9728,1946,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.14116303,45.27365303,POINT_1946_201909_QC_SOYBEAN,TRUE
9729,1946,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.14116303,45.27365303,POINT_1946_201910_QC_SOYBEAN,TRUE
9730,1947,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.12020437,45.28725152,POINT_1947_201906_QC_SOYBEAN,TRUE
9731,1947,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.12020437,45.28725152,POINT_1947_201907_QC_SOYBEAN,TRUE
9732,1947,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.12020437,45.28725152,POINT_1947_201908_QC_SOYBEAN,TRUE
9733,1947,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.12020437,45.28725152,POINT_1947_201909_QC_SOYBEAN,TRUE
9734,1947,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.12020437,45.28725152,POINT_1947_201910_QC_SOYBEAN,TRUE
9735,1948,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.13977377,45.28978769,POINT_1948_201906_QC_SOYBEAN,TRUE
9736,1948,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.13977377,45.28978769,POINT_1948_201907_QC_SOYBEAN,TRUE
9737,1948,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.13977377,45.28978769,POINT_1948_201908_QC_SOYBEAN,TRUE
9738,1948,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.13977377,45.28978769,POINT_1948_201909_QC_SOYBEAN,TRUE
9739,1948,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.13977377,45.28978769,POINT_1948_201910_QC_SOYBEAN,TRUE
9740,1949,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.1334223,45.28036705,POINT_1949_201906_QC_SOYBEAN,TRUE
9741,1949,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.1334223,45.28036705,POINT_1949_201907_QC_SOYBEAN,TRUE
9742,1949,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.1334223,45.28036705,POINT_1949_201908_QC_SOYBEAN,TRUE
9743,1949,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.1334223,45.28036705,POINT_1949_201909_QC_SOYBEAN,TRUE
9744,1949,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.1334223,45.28036705,POINT_1949_201910_QC_SOYBEAN,TRUE
9745,1950,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.1885256,45.27746807,POINT_1950_201906_QC_SOYBEAN,TRUE
9746,1950,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.1885256,45.27746807,POINT_1950_201907_QC_SOYBEAN,TRUE
9747,1950,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.1885256,45.27746807,POINT_1950_201908_QC_SOYBEAN,TRUE
9748,1950,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.1885256,45.27746807,POINT_1950_201909_QC_SOYBEAN,TRUE
9749,1950,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.1885256,45.27746807,POINT_1950_201910_QC_SOYBEAN,TRUE
9750,1951,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.20071356,45.28266196,POINT_1951_201906_QC_SOYBEAN,TRUE
9751,1951,Quebec,QC,soybean,2019-07-01,2019-07-31,158,-73.20071356,45.28266196,POINT_1951_201907_QC_SOYBEAN,TRUE
9752,1951,Quebec,QC,soybean,2019-08-01,2019-08-31,158,-73.20071356,45.28266196,POINT_1951_201908_QC_SOYBEAN,TRUE
9753,1951,Quebec,QC,soybean,2019-09-01,2019-09-30,158,-73.20071356,45.28266196,POINT_1951_201909_QC_SOYBEAN,TRUE
9754,1951,Quebec,QC,soybean,2019-10-01,2019-10-31,158,-73.20071356,45.28266196,POINT_1951_201910_QC_SOYBEAN,TRUE
9755,1952,Quebec,QC,soybean,2019-06-01,2019-06-30,158,-73.22337286,45.27565614,POINT_1952_201906_QC_SOYBEAN,TRUE
